id,tipo,ano_registo,caixa,potencia,km,combustivel,marca,com_danos
31901,compacto,2002,manual,90,151000,gasolina,opel,nao
91230,cabrio,2008,manual,109,125400,gasolina,peugeot,nao
13594,compacto,2008,manual,80,80800,gasolina,opel,nao
90247,carrinha,2010,manual,140,125500,diesel,outra,sim
55571,carrinha,2007,manual,68,150200,diesel,renault,nao
60260,carrinha,2002,manual,120,150100,gasolina,outra,nao
46622,limousine,2008,manual,116,100000,gasolina,bmw,nao
34627,suv,2011,manual,86,90500,gasolina,outra,nao
50025,kombi,2008,automatica,185,150800,diesel,outra,nao
17866,cabrio,2012,manual,126,80500,gasolina,outra,nao
19105,limousine,2002,manual,131,150200,diesel,volkswagen,nao
94909,carrinha,2005,manual,69,150300,diesel,opel,nao
1448,kombi,2005,automatica,218,150400,diesel,bmw,nao
61970,carrinha,2002,manual,86,150400,gasolina,outra,nao
40168,coupe,2003,manual,163,150000,gasolina,mercedes_benz,nao
76965,limousine,2009,manual,122,70600,gasolina,bmw,nao
51575,kombi,2004,manual,110,150300,gasolina,peugeot,nao
1830,kombi,2004,manual,131,150100,diesel,ford,nao
80907,carrinha,2008,manual,170,150800,diesel,volkswagen,sim
56301,limousine,2001,manual,163,150300,gasolina,mercedes_benz,nao
1940,limousine,2010,manual,116,70800,gasolina,ford,nao
84772,limousine,2006,manual,75,80200,gasolina,volkswagen,nao
95049,coupe,2007,manual,122,150300,diesel,mercedes_benz,nao
72755,limousine,2010,manual,140,90500,diesel,mercedes_benz,sim
81940,limousine,2002,manual,110,150800,gasolina,ford,nao
9958,limousine,2008,manual,170,150400,diesel,outra,nao
18355,limousine,2005,manual,140,150300,diesel,volkswagen,nao
17721,carrinha,2008,manual,143,150300,diesel,outra,nao
1811,carrinha,2013,manual,120,50900,gasolina,outra,sim
69721,limousine,2003,manual,220,150400,gasolina,audi,nao
66729,limousine,2008,manual,177,150900,diesel,bmw,nao
17599,suv,2011,manual,141,60200,gasolina,outra,nao
25622,compacto,2004,manual,75,125300,gasolina,volkswagen,nao
85126,compacto,2001,manual,100,150500,gasolina,volkswagen,nao
32414,limousine,2007,manual,140,150100,gasolina,opel,nao
50988,limousine,2000,automatica,101,150800,gasolina,volkswagen,nao
49843,limousine,2005,manual,110,150000,gasolina,outra,nao
72636,carrinha,2007,automatica,170,150300,diesel,volkswagen,nao
57325,suv,2002,automatica,177,150900,gasolina,outra,nao
90237,compacto,2002,automatica,5,30800,gasolina,outra,sim
39455,compacto,2002,manual,116,150300,diesel,volkswagen,nao
17609,coupe,2009,automatica,224,125000,diesel,mercedes_benz,nao
21826,coupe,2007,automatica,250,100200,gasolina,audi,nao
55329,compacto,2005,manual,75,150000,gasolina,outra,nao
49655,kombi,2006,manual,105,150700,diesel,opel,nao
12004,compacto,2001,manual,60,90000,gasolina,fiat,nao
58646,carrinha,2009,manual,105,91000,diesel,volkswagen,nao
37201,compacto,2001,automatica,45,150400,gasolina,outra,sim
5026,kombi,2005,manual,131,151000,diesel,volkswagen,nao
49657,limousine,2000,manual,105,150400,gasolina,bmw,nao
96067,coupe,2003,manual,225,150000,gasolina,opel,nao
90781,kombi,2000,automatica,150,150000,gasolina,volkswagen,nao
85858,compacto,2005,manual,103,150900,diesel,opel,nao
3824,kombi,2009,manual,105,125300,gasolina,outra,nao
85519,compacto,2010,manual,60,150400,gasolina,outra,nao
3254,cabrio,2002,automatica,231,150500,gasolina,bmw,nao
72123,kombi,2009,automatica,177,150800,diesel,bmw,nao
2169,suv,2012,manual,110,100500,diesel,outra,nao
40582,carrinha,2004,manual,110,125100,gasolina,outra,nao
65673,compacto,2010,manual,101,125700,gasolina,renault,nao
74944,carrinha,2008,manual,109,100800,gasolina,outra,nao
50340,carrinha,2007,automatica,150,150400,diesel,opel,nao
39343,limousine,2010,manual,90,30000,gasolina,opel,nao
56346,limousine,2001,manual,77,151000,gasolina,volkswagen,nao
16885,limousine,2005,manual,105,100200,gasolina,volkswagen,nao
64943,compacto,2006,manual,75,100900,gasolina,renault,nao
19924,limousine,2015,automatica,99,40400,outro,outra,nao
89544,compacto,2007,manual,65,150300,gasolina,outra,nao
74382,compacto,2003,manual,54,90400,gasolina,volkswagen,nao
97995,compacto,2012,automatica,180,90800,gasolina,volkswagen,nao
55515,suv,2011,manual,105,90100,gasolina,outra,nao
69413,coupe,2004,automatica,163,150300,gasolina,mercedes_benz,nao
41658,limousine,2013,automatica,105,51000,diesel,volkswagen,nao
65691,compacto,2007,manual,60,150200,gasolina,opel,nao
71137,cabrio,2005,manual,163,150300,gasolina,mercedes_benz,nao
7097,cabrio,2004,manual,95,150700,gasolina,ford,nao
67182,limousine,2004,automatica,135,150700,gasolina,renault,nao
73669,compacto,2003,manual,52,91000,gasolina,outra,nao
96652,kombi,2000,automatica,170,150100,gasolina,mercedes_benz,nao
52842,limousine,2007,manual,105,150700,diesel,volkswagen,nao
33982,kombi,2008,automatica,140,150800,diesel,volkswagen,nao
32917,carrinha,2007,manual,140,150700,diesel,volkswagen,sim
1231,kombi,2011,manual,69,90600,gasolina,outra,nao
70144,kombi,2002,manual,125,150100,diesel,opel,nao
75831,kombi,2009,manual,105,80300,gasolina,outra,nao
85096,compacto,2001,manual,132,100500,gasolina,peugeot,nao
54927,limousine,2011,manual,80,150700,gasolina,volkswagen,sim
49709,cabrio,2004,automatica,192,100300,gasolina,bmw,nao
50687,cabrio,2001,manual,150,125100,gasolina,bmw,nao
67260,kombi,2009,manual,150,90900,diesel,renault,nao
37618,coupe,2004,manual,170,150500,outro,bmw,nao
57726,kombi,2004,manual,116,150300,outro,outra,nao
10567,carrinha,2005,automatica,150,151000,diesel,mercedes_benz,nao
58011,suv,2004,manual,145,150600,gasolina,outra,nao
96214,limousine,2010,manual,75,150000,diesel,ford,nao
15105,kombi,2008,manual,140,126000,gasolina,peugeot,nao
39879,kombi,2000,manual,101,150100,gasolina,volkswagen,sim
91585,kombi,2003,automatica,114,150200,diesel,mercedes_benz,nao
35472,kombi,2007,manual,140,150900,diesel,audi,nao
50279,kombi,2011,automatica,143,151000,diesel,audi,nao
16924,carrinha,2003,manual,129,150200,diesel,renault,nao
11823,compacto,2014,automatica,71,50100,gasolina,outra,nao
50898,kombi,2008,manual,163,150600,diesel,bmw,nao
59976,compacto,2002,manual,59,150700,gasolina,renault,nao
70067,kombi,2008,manual,121,100300,diesel,outra,nao
51500,limousine,2010,manual,125,101000,diesel,opel,nao
50256,carrinha,2005,manual,131,150100,diesel,volkswagen,nao
81041,limousine,2004,manual,75,125100,gasolina,renault,nao
69019,compacto,2006,manual,60,125700,gasolina,fiat,sim
56842,limousine,2009,manual,170,150900,gasolina,bmw,nao
86363,carrinha,2012,manual,150,60200,gasolina,ford,nao
49257,compacto,2009,manual,60,125300,gasolina,outra,nao
49244,compacto,2012,automatica,90,70900,diesel,volkswagen,nao
85653,compacto,2000,manual,75,80600,gasolina,volkswagen,nao
61149,kombi,2002,manual,103,150800,gasolina,fiat,nao
89252,carrinha,2013,manual,122,40300,gasolina,mercedes_benz,nao
87577,limousine,2008,manual,124,100800,gasolina,outra,nao
63219,compacto,2011,manual,60,125200,gasolina,volkswagen,nao
89102,carrinha,2006,manual,116,125100,gasolina,mercedes_benz,nao
37112,limousine,2007,automatica,170,125100,diesel,volkswagen,nao
79816,coupe,2007,manual,150,150400,diesel,opel,nao
39367,kombi,2004,manual,143,150600,gasolina,mercedes_benz,nao
19875,compacto,2006,manual,95,150300,gasolina,outra,nao
35071,carrinha,2007,manual,129,125000,gasolina,outra,nao
47513,compacto,2006,manual,54,150300,gasolina,fiat,nao
75113,kombi,2009,manual,102,100800,gasolina,audi,nao
53710,limousine,2002,manual,116,150700,gasolina,bmw,nao
13052,carrinha,2004,manual,125,150500,gasolina,opel,nao
41256,coupe,2011,automatica,143,80600,diesel,audi,nao
88061,kombi,2005,manual,101,150300,diesel,ford,sim
82625,kombi,2007,manual,170,150000,diesel,audi,nao
79696,compacto,2000,manual,58,151000,gasolina,renault,nao
31532,kombi,2005,automatica,140,100300,diesel,audi,nao
31543,cabrio,2007,automatica,71,60600,gasolina,outra,nao
30684,limousine,2005,manual,103,70700,gasolina,fiat,nao
90169,compacto,2004,manual,98,90100,gasolina,renault,nao
72466,limousine,2001,manual,101,150600,gasolina,opel,nao
59378,carrinha,2012,manual,90,60600,gasolina,outra,nao
47109,coupe,2013,manual,105,40500,gasolina,volkswagen,nao
6041,limousine,2009,manual,197,150400,diesel,bmw,nao
75451,limousine,2003,automatica,140,100600,gasolina,mercedes_benz,nao
47204,limousine,2008,manual,197,150000,diesel,bmw,nao
51348,compacto,2008,manual,105,125200,gasolina,volkswagen,nao
99129,kombi,2009,manual,179,150400,diesel,audi,nao
19707,compacto,2006,manual,69,100000,gasolina,ford,nao
97690,compacto,2011,manual,73,90100,gasolina,outra,nao
81855,limousine,2000,manual,170,151000,gasolina,opel,nao
9576,suv,2005,manual,150,125500,gasolina,ford,nao
36449,cabrio,2013,manual,122,50800,gasolina,volkswagen,nao
32817,compacto,2003,manual,60,150900,gasolina,outra,nao
16779,limousine,2013,manual,140,40000,gasolina,opel,nao
4713,limousine,2004,manual,116,150300,gasolina,bmw,nao
64064,compacto,2010,manual,69,60900,gasolina,outra,nao
24643,limousine,2014,automatica,140,60600,gasolina,volkswagen,nao
1672,compacto,2009,manual,60,60500,gasolina,ford,nao
69056,cabrio,2004,manual,136,125400,gasolina,peugeot,nao
9853,kombi,2007,manual,140,126000,diesel,outra,nao
62,limousine,2009,manual,122,126000,gasolina,volkswagen,nao
99016,coupe,2012,automatica,170,40900,diesel,mercedes_benz,nao
3237,kombi,2010,automatica,190,150600,diesel,audi,nao
80332,suv,2004,manual,160,150400,diesel,outra,sim
31575,cabrio,2002,manual,170,150500,gasolina,bmw,nao
3183,kombi,2013,manual,140,150300,diesel,volkswagen,nao
4117,kombi,2009,automatica,179,150500,diesel,audi,nao
11962,kombi,2005,manual,101,125300,gasolina,ford,nao
62303,cabrio,2012,manual,184,100100,diesel,bmw,nao
7209,carrinha,2008,manual,116,150200,outro,volkswagen,nao
93174,limousine,2000,manual,107,150700,gasolina,renault,sim
31415,carrinha,2008,manual,120,150900,diesel,opel,nao
31395,carrinha,2014,manual,140,50000,gasolina,volkswagen,nao
42941,compacto,2010,manual,58,61000,gasolina,renault,nao
55259,kombi,2001,manual,116,150000,gasolina,ford,nao
3869,compacto,2003,manual,54,71000,gasolina,volkswagen,sim
48490,compacto,2003,manual,140,90000,gasolina,mercedes_benz,nao
71759,limousine,2008,manual,105,51000,gasolina,outra,nao
81255,carrinha,2007,manual,140,100800,gasolina,opel,nao
27630,carrinha,2008,automatica,105,150100,diesel,volkswagen,nao
3434,limousine,2007,manual,122,150200,diesel,bmw,nao
70083,limousine,2005,automatica,95,150400,diesel,mercedes_benz,nao
85114,limousine,2004,manual,200,125200,gasolina,opel,nao
50172,limousine,2005,manual,116,125500,gasolina,mercedes_benz,nao
60469,kombi,2004,manual,131,150400,diesel,audi,nao
56000,coupe,2002,automatica,129,150000,gasolina,mercedes_benz,sim
42364,kombi,2007,manual,109,150000,diesel,volkswagen,nao
88958,carrinha,2006,automatica,140,150200,diesel,volkswagen,nao
68335,coupe,2012,automatica,160,125500,gasolina,audi,nao
8281,limousine,2002,automatica,163,150900,gasolina,mercedes_benz,nao
24363,limousine,2006,manual,116,150000,gasolina,ford,nao
98207,kombi,2007,manual,150,150300,diesel,opel,nao
98295,limousine,2005,automatica,77,125400,outro,outra,nao
38303,limousine,2007,manual,90,150400,diesel,volkswagen,nao
18210,carrinha,2009,manual,84,150500,diesel,volkswagen,nao
78489,coupe,2010,manual,179,90300,gasolina,renault,nao
52694,limousine,2002,manual,150,150700,gasolina,outra,nao
14731,compacto,2012,manual,77,150700,outro,fiat,sim
96077,limousine,2002,manual,102,150900,gasolina,audi,nao
96851,limousine,2006,automatica,231,150600,gasolina,bmw,nao
93739,limousine,2006,automatica,224,150100,diesel,audi,nao
43832,limousine,2007,manual,115,125800,gasolina,bmw,nao
12335,compacto,2012,manual,105,30700,gasolina,outra,nao
50831,compacto,2008,manual,80,125100,gasolina,opel,nao
27558,compacto,2003,manual,54,125300,gasolina,volkswagen,nao
23651,limousine,2004,manual,163,150700,gasolina,mercedes_benz,nao
81955,limousine,2006,manual,150,150500,gasolina,outra,nao
88219,carrinha,2005,manual,75,150900,diesel,ford,nao
88041,compacto,2003,manual,101,150700,gasolina,volkswagen,nao
26690,coupe,2011,manual,95,60900,gasolina,mercedes_benz,nao
94196,kombi,2004,automatica,170,150000,diesel,mercedes_benz,nao
4362,limousine,2006,automatica,218,150700,diesel,bmw,nao
66414,carrinha,2007,automatica,109,125600,diesel,ford,nao
85668,carrinha,2008,manual,140,90200,gasolina,volkswagen,nao
18625,compacto,2012,manual,87,50500,gasolina,opel,nao
97584,limousine,2001,automatica,170,151000,gasolina,bmw,nao
75958,limousine,2006,manual,140,150300,diesel,audi,nao
5895,carrinha,2012,manual,128,50100,diesel,outra,nao
3121,kombi,2005,manual,75,125000,gasolina,peugeot,nao
34266,cabrio,2008,automatica,71,70200,gasolina,outra,nao
64779,kombi,2004,manual,75,150500,diesel,opel,nao
67919,kombi,2010,manual,75,50200,gasolina,outra,sim
56901,carrinha,2006,manual,95,150200,gasolina,renault,nao
65318,limousine,2006,manual,122,150700,diesel,bmw,nao
29059,carrinha,2003,manual,83,150500,diesel,volkswagen,nao
47964,kombi,2010,automatica,239,150500,diesel,audi,sim
21653,carrinha,2002,automatica,102,150500,diesel,volkswagen,nao
2728,cabrio,2004,manual,136,100800,gasolina,peugeot,nao
79584,limousine,2002,manual,105,150500,gasolina,volkswagen,nao
9766,compacto,2000,automatica,4,50900,diesel,outra,nao
98478,coupe,2013,automatica,204,50300,gasolina,mercedes_benz,sim
54765,compacto,2006,manual,58,150800,outro,renault,nao
54823,carrinha,2013,manual,90,60600,diesel,peugeot,nao
62737,compacto,2015,manual,87,30000,gasolina,outra,nao
81460,compacto,2000,manual,55,150000,gasolina,volkswagen,nao
97396,limousine,2000,manual,112,150700,gasolina,audi,nao
61781,suv,2012,automatica,197,101000,diesel,outra,nao
19967,carrinha,2007,manual,174,150800,diesel,volkswagen,nao
93242,kombi,2007,manual,190,150900,gasolina,outra,nao
9886,limousine,2003,manual,103,125100,gasolina,fiat,nao
79414,cabrio,2008,manual,218,150000,gasolina,bmw,nao
93504,limousine,2004,manual,150,150900,diesel,outra,nao
45477,kombi,2010,manual,120,150100,diesel,audi,nao
28432,compacto,2007,manual,60,125700,gasolina,opel,nao
13855,kombi,2011,automatica,170,150200,diesel,outra,nao
74594,kombi,2013,manual,114,90400,diesel,renault,nao
98891,limousine,2008,manual,102,80000,gasolina,volkswagen,nao
49527,compacto,2005,manual,60,90000,gasolina,opel,nao
73756,carrinha,2013,automatica,140,100000,diesel,outra,nao
29261,cabrio,2008,manual,120,80600,gasolina,peugeot,sim
91674,compacto,2008,manual,86,150700,gasolina,outra,nao
48677,limousine,2010,manual,80,125900,gasolina,volkswagen,nao
63297,carrinha,2012,manual,98,50500,gasolina,outra,nao
95732,compacto,2008,manual,80,50000,gasolina,opel,nao
17919,compacto,2004,automatica,75,150000,gasolina,opel,sim
64980,compacto,2001,manual,60,150400,gasolina,ford,nao
2101,limousine,2004,manual,140,150800,gasolina,renault,nao
45506,compacto,2012,manual,68,151000,gasolina,fiat,nao
69984,cabrio,2010,manual,170,70300,gasolina,bmw,nao
43864,carrinha,2006,manual,98,70400,gasolina,outra,nao
18753,suv,2004,automatica,250,150100,diesel,mercedes_benz,nao
27744,compacto,2010,manual,75,150800,gasolina,peugeot,sim
64023,compacto,2000,manual,54,150000,gasolina,renault,nao
21017,carrinha,2000,manual,88,150200,diesel,volkswagen,nao
16397,compacto,2001,manual,50,150400,gasolina,volkswagen,sim
94770,compacto,2003,manual,90,150200,gasolina,outra,nao
81032,carrinha,2010,manual,102,80500,gasolina,volkswagen,nao
50731,limousine,2001,manual,101,150400,gasolina,outra,nao
8739,compacto,2003,manual,55,150400,gasolina,ford,nao
72820,cabrio,2001,manual,118,150400,gasolina,bmw,nao
89697,suv,2009,manual,143,150900,diesel,ford,nao
26143,compacto,2014,automatica,94,40900,gasolina,outra,nao
79559,kombi,2001,automatica,140,150700,gasolina,outra,nao
79828,compacto,2014,automatica,102,50500,gasolina,outra,nao
66373,kombi,2011,manual,143,150300,diesel,audi,nao
60089,compacto,2007,manual,75,100100,gasolina,outra,nao
42450,coupe,2008,automatica,231,80100,gasolina,mercedes_benz,nao
97279,compacto,2000,manual,54,150000,gasolina,volkswagen,nao
59690,kombi,2009,manual,241,150700,diesel,audi,nao
80519,compacto,2004,manual,84,100600,gasolina,outra,nao
80587,compacto,2000,manual,135,150700,gasolina,peugeot,sim
29228,compacto,2002,manual,116,150200,gasolina,bmw,nao
16962,kombi,2014,manual,105,150000,diesel,volkswagen,nao
30675,limousine,2004,manual,110,150700,diesel,outra,nao
42547,limousine,2011,manual,105,150500,diesel,volkswagen,nao
16737,compacto,2009,automatica,52,81000,gasolina,outra,sim
89004,compacto,2003,manual,75,150400,gasolina,renault,sim
86483,suv,2010,manual,124,80300,gasolina,outra,nao
2336,limousine,2000,automatica,170,150000,gasolina,mercedes_benz,nao
59963,kombi,2012,automatica,170,150400,diesel,audi,nao
45378,limousine,2000,manual,211,150400,gasolina,opel,nao
86583,compacto,2000,manual,101,150600,gasolina,volkswagen,sim
4593,compacto,2003,manual,80,125600,gasolina,fiat,sim
99874,compacto,2007,manual,101,151000,diesel,outra,nao
84306,compacto,2007,manual,95,150400,gasolina,fiat,nao
31964,suv,2010,manual,150,40400,gasolina,outra,nao
80839,compacto,2003,manual,60,150900,gasolina,peugeot,nao
45683,carrinha,2002,manual,128,150300,gasolina,outra,nao
49517,limousine,2001,automatica,102,150000,gasolina,volkswagen,nao
14658,cabrio,2002,manual,252,70000,gasolina,outra,nao
70978,limousine,2013,manual,122,40400,gasolina,volkswagen,nao
47177,kombi,2007,manual,179,150600,gasolina,audi,nao
34131,limousine,2004,manual,192,150900,gasolina,bmw,nao
80363,limousine,2012,manual,95,40900,gasolina,mercedes_benz,nao
51713,limousine,2007,manual,218,125600,gasolina,bmw,nao
24637,kombi,2000,manual,115,150300,gasolina,ford,nao
14634,kombi,2007,manual,80,150600,diesel,outra,nao
96444,limousine,2003,automatica,170,101000,gasolina,audi,nao
87639,limousine,2010,manual,116,90800,gasolina,opel,nao
34256,limousine,2010,manual,170,150400,gasolina,bmw,nao
85805,compacto,2007,manual,105,150500,diesel,volkswagen,sim
65235,limousine,2009,manual,105,125800,gasolina,outra,nao
61931,kombi,2009,manual,105,80900,diesel,outra,nao
12964,limousine,2012,manual,143,125100,diesel,bmw,nao
52539,carrinha,2008,manual,69,150500,diesel,volkswagen,nao
5354,carrinha,2012,manual,90,150400,diesel,volkswagen,nao
46624,kombi,2011,manual,105,100800,diesel,fiat,nao
52379,compacto,2001,manual,73,150100,gasolina,opel,nao
