id,tipo,ano_registo,caixa,potencia,km,combustivel,marca,com_danos,preco
87706,kombi,2006,manual,121,150200,diesel,outra,nao,2880
55108,kombi,2003,automatica,200,150000,gasolina,outra,sim,1059
75495,carrinha,2006,manual,120,150700,diesel,opel,nao,3280
83567,carrinha,2008,manual,140,150700,diesel,ford,nao,8530
96363,carrinha,2012,automatica,140,100400,diesel,volkswagen,sim,16950
13123,carrinha,2008,manual,69,60100,gasolina,outra,nao,5000
96831,suv,2006,automatica,349,150700,outro,outra,nao,18850
12513,compacto,2001,manual,68,125800,gasolina,outra,nao,2040
17391,limousine,2002,manual,129,150100,gasolina,outra,nao,2910
25409,carrinha,2004,manual,101,150400,diesel,volkswagen,nao,4830
38273,compacto,2014,manual,90,40800,diesel,volkswagen,nao,9550
99910,coupe,2010,automatica,170,150700,diesel,volkswagen,nao,13910
93492,suv,2006,manual,174,100400,diesel,volkswagen,nao,14509
2877,limousine,2007,manual,105,81000,gasolina,outra,nao,6100
32998,kombi,2010,manual,116,126000,diesel,bmw,nao,9510
2551,limousine,2004,manual,105,125400,gasolina,volkswagen,nao,3600
19114,limousine,2002,manual,75,150300,gasolina,volkswagen,nao,2460
8493,kombi,2006,manual,140,151000,diesel,audi,nao,5640
90109,kombi,2009,manual,140,150400,diesel,outra,sim,6910
74217,carrinha,2000,manual,75,150000,gasolina,outra,nao,880
89757,compacto,2012,manual,68,80200,gasolina,outra,nao,5660
33712,carrinha,2000,automatica,107,125100,gasolina,renault,nao,1840
20650,compacto,2003,manual,116,150200,gasolina,ford,nao,1059
34260,compacto,2013,manual,60,90500,gasolina,volkswagen,nao,6070
70624,compacto,2002,manual,60,126000,gasolina,volkswagen,nao,2340
35741,suv,2012,automatica,170,125800,diesel,mercedes_benz,nao,18230
38627,kombi,2008,manual,197,150100,diesel,bmw,nao,8010
48541,limousine,2003,manual,144,150300,gasolina,outra,sim,420
59491,compacto,2003,manual,58,150200,gasolina,renault,nao,800
42881,carrinha,2011,automatica,140,100600,diesel,volkswagen,nao,26540
48832,compacto,2003,manual,50,150000,gasolina,outra,nao,1170
52525,kombi,2003,manual,130,150900,diesel,audi,nao,3800
69983,compacto,2000,manual,45,90000,gasolina,opel,nao,750
50891,limousine,2013,manual,184,70900,diesel,bmw,nao,17710
71672,kombi,2001,manual,75,150800,gasolina,volkswagen,nao,1869
23148,coupe,2009,manual,90,81000,gasolina,opel,nao,8900
95435,carrinha,2010,manual,131,150300,diesel,volkswagen,nao,6780
5559,limousine,2008,manual,102,150700,gasolina,audi,nao,5660
48295,limousine,2007,manual,140,150200,diesel,audi,nao,5040
89845,kombi,2012,manual,143,150200,diesel,bmw,nao,13019
67173,compacto,2013,manual,95,80700,diesel,ford,nao,7290
84795,kombi,2012,automatica,140,60000,diesel,volkswagen,nao,12450
34326,limousine,2001,automatica,193,151000,gasolina,bmw,nao,3510
2993,kombi,2012,automatica,265,126000,diesel,mercedes_benz,nao,28590
42904,carrinha,2006,manual,105,150700,diesel,volkswagen,nao,5060
31976,limousine,2006,automatica,155,150100,gasolina,opel,nao,5940
82766,carrinha,2015,manual,116,20600,diesel,outra,nao,18900
29669,kombi,2001,automatica,231,150600,gasolina,bmw,sim,2440
96988,limousine,2001,manual,84,150500,gasolina,opel,nao,2020
28350,cabrio,2008,automatica,507,20800,gasolina,bmw,nao,40570
78755,limousine,2000,automatica,101,150400,gasolina,volkswagen,nao,2230
85466,compacto,2004,manual,83,150100,gasolina,outra,nao,2240
8850,compacto,2013,automatica,71,40900,gasolina,outra,nao,6210
71902,limousine,2014,automatica,136,125900,diesel,mercedes_benz,sim,22440
86963,coupe,2002,manual,265,150200,gasolina,opel,nao,7019
3206,suv,2016,manual,150,10100,diesel,volkswagen,nao,26950
42523,limousine,2004,manual,116,150100,gasolina,volkswagen,nao,4050
76929,kombi,2012,automatica,170,70500,gasolina,bmw,nao,17270
81793,carrinha,2007,manual,140,90100,diesel,ford,nao,11950
59629,kombi,2010,automatica,170,150000,diesel,volkswagen,sim,4490
36635,coupe,2008,manual,95,100700,gasolina,outra,nao,5480
50214,carrinha,2015,automatica,140,20300,diesel,volkswagen,nao,34980
72235,coupe,2009,manual,200,125500,gasolina,volkswagen,nao,11049
98735,coupe,2012,manual,245,150400,diesel,bmw,sim,18730
73202,suv,2012,automatica,241,125700,diesel,outra,nao,25040
14516,limousine,2014,manual,280,40400,gasolina,opel,nao,22000
211,compacto,2000,manual,58,125500,gasolina,renault,nao,1089
66052,kombi,2007,manual,140,150500,gasolina,opel,nao,3999
55004,compacto,2009,manual,120,125300,gasolina,outra,nao,6920
52755,kombi,2000,manual,75,150100,gasolina,ford,nao,850
19186,kombi,2004,manual,155,150800,gasolina,opel,nao,2000
75019,compacto,2014,manual,86,40400,gasolina,opel,nao,7290
16168,carrinha,2013,manual,120,80400,gasolina,opel,nao,8810
34656,kombi,2007,manual,125,150200,gasolina,ford,nao,4810
99331,kombi,2003,manual,116,150000,diesel,outra,nao,2559
46222,coupe,2011,automatica,224,150400,diesel,mercedes_benz,nao,23970
41298,kombi,2006,automatica,163,150500,diesel,volkswagen,nao,3670
43394,limousine,2007,automatica,256,150300,gasolina,audi,nao,6870
22594,limousine,2007,manual,200,150200,gasolina,volkswagen,nao,6990
71714,cabrio,2009,manual,160,71000,gasolina,outra,nao,12500
46338,coupe,2009,automatica,200,150200,gasolina,audi,nao,14910
88789,compacto,2006,manual,101,150100,gasolina,volkswagen,nao,5585
83049,suv,2011,manual,150,40000,gasolina,volkswagen,nao,14740
81664,compacto,2003,automatica,61,40200,gasolina,outra,nao,3333
77702,carrinha,2006,manual,101,150000,gasolina,opel,nao,3490
17993,limousine,2006,manual,140,150100,diesel,volkswagen,nao,7000
68983,suv,2005,manual,145,151000,gasolina,outra,nao,3330
18518,compacto,2002,manual,55,125900,gasolina,outra,nao,1460
458,limousine,2007,manual,131,150000,diesel,volkswagen,nao,5520
84906,kombi,2012,automatica,218,125200,diesel,bmw,nao,22019
68933,kombi,2007,manual,231,150600,diesel,bmw,nao,10240
60810,kombi,2008,automatica,140,151000,diesel,audi,nao,10320
98703,cabrio,2010,manual,143,70000,gasolina,bmw,nao,13920
8825,compacto,2000,manual,44,150300,gasolina,volkswagen,sim,250
97264,compacto,2006,manual,60,90200,gasolina,opel,nao,2990
59662,compacto,2008,automatica,80,80300,gasolina,opel,nao,5850
14145,limousine,2015,automatica,184,30600,diesel,bmw,nao,32015
18747,cabrio,2015,manual,105,51000,diesel,volkswagen,sim,19300
97933,coupe,2009,automatica,272,125800,gasolina,audi,nao,23200
4953,limousine,2003,manual,102,150300,gasolina,audi,nao,5500
8583,cabrio,2008,manual,120,10700,gasolina,peugeot,nao,8870
74208,kombi,2015,manual,105,50800,gasolina,outra,sim,5830
86514,compacto,2008,manual,80,70300,gasolina,opel,nao,5990
76566,cabrio,2010,automatica,71,70300,gasolina,outra,nao,5820
19968,limousine,2011,automatica,240,90900,diesel,volkswagen,nao,31160
14208,kombi,2008,manual,140,150100,diesel,audi,nao,4280
48403,limousine,2010,manual,80,151000,gasolina,volkswagen,sim,5030
88584,carrinha,2001,manual,80,150500,diesel,outra,nao,1250
42782,carrinha,2007,automatica,204,150300,diesel,mercedes_benz,nao,9540
65094,carrinha,2004,automatica,91,125800,diesel,mercedes_benz,sim,969
4232,suv,2004,automatica,163,150200,diesel,outra,nao,6060
52444,kombi,2003,manual,150,150300,diesel,volkswagen,nao,3150
14980,kombi,2013,automatica,184,125200,diesel,bmw,nao,24910
55736,carrinha,2006,manual,120,125500,diesel,renault,nao,3970
74219,limousine,2004,manual,147,150000,gasolina,opel,nao,1900
73303,carrinha,2007,manual,102,80700,diesel,volkswagen,nao,17520
43873,limousine,2010,automatica,286,150400,diesel,bmw,nao,28990
98864,limousine,2008,manual,102,150100,gasolina,outra,nao,5509
69225,limousine,2012,manual,86,30900,gasolina,volkswagen,nao,10790
28288,limousine,2003,manual,105,151000,gasolina,outra,sim,1810
46126,limousine,2000,manual,75,150100,gasolina,volkswagen,nao,1660
36293,carrinha,2015,manual,110,30700,gasolina,volkswagen,nao,17569
37046,coupe,2007,manual,540,50900,gasolina,outra,nao,77580
35930,kombi,2007,manual,115,91000,gasolina,audi,nao,9280
51960,carrinha,2012,manual,136,125600,diesel,mercedes_benz,nao,15280
77326,carrinha,2004,manual,136,150000,diesel,volkswagen,nao,3929
90105,kombi,2006,manual,140,150000,diesel,audi,nao,8550
46937,carrinha,2002,manual,150,150700,gasolina,outra,nao,720
44594,limousine,2008,manual,80,125200,gasolina,volkswagen,nao,6580
57147,suv,2013,automatica,105,60300,gasolina,outra,nao,12490
77105,limousine,2006,automatica,271,150800,diesel,audi,nao,10559
29928,compacto,2002,manual,60,150300,gasolina,volkswagen,nao,1870
14912,limousine,2004,manual,150,150700,diesel,bmw,nao,5040
38397,kombi,2006,manual,218,150600,diesel,bmw,nao,6919
54977,compacto,2007,manual,75,100800,gasolina,fiat,nao,3060
97349,carrinha,2009,manual,90,100700,gasolina,opel,nao,4530
97634,compacto,2003,manual,60,150400,gasolina,ford,nao,380
65527,limousine,2012,manual,170,150500,diesel,volkswagen,nao,13020
16162,compacto,2002,manual,60,150400,gasolina,volkswagen,nao,1700
11028,cabrio,2004,manual,109,125100,gasolina,peugeot,nao,5240
22202,coupe,2007,manual,218,150100,gasolina,bmw,nao,11220
14585,kombi,2009,manual,86,150700,diesel,ford,nao,4890
86718,limousine,2007,automatica,218,150100,diesel,outra,nao,10020
3098,limousine,2013,automatica,116,40100,diesel,bmw,nao,18030
25533,coupe,2000,manual,170,150700,gasolina,ford,nao,220
15968,kombi,2000,manual,105,150400,gasolina,opel,nao,830
35835,limousine,2000,manual,99,100100,outro,outra,sim,30
76827,suv,2005,automatica,163,150600,diesel,mercedes_benz,nao,7940
95775,carrinha,2004,manual,113,150700,diesel,outra,nao,2009
47806,compacto,2005,automatica,41,125500,diesel,outra,nao,2479
78315,kombi,2001,manual,184,150000,diesel,bmw,nao,1390
61015,kombi,2011,manual,75,70400,gasolina,outra,nao,4340
39842,compacto,2014,manual,68,60600,outro,volkswagen,nao,9320
62453,kombi,2009,automatica,170,151000,diesel,mercedes_benz,nao,8580
66383,limousine,2000,manual,75,150900,gasolina,ford,nao,820
93966,kombi,2005,automatica,177,150600,diesel,bmw,nao,5200
35783,suv,2008,manual,140,125100,diesel,outra,nao,6780
11442,cabrio,2006,manual,109,150800,gasolina,peugeot,nao,2630
79503,limousine,2001,manual,170,150500,gasolina,bmw,nao,3989
26797,kombi,2002,automatica,163,150900,gasolina,mercedes_benz,nao,3400
84012,limousine,2009,manual,80,100400,gasolina,volkswagen,nao,5595
62986,limousine,2000,manual,150,150000,gasolina,volkswagen,nao,2820
55205,kombi,2007,manual,131,125600,gasolina,audi,nao,9020
61827,coupe,2011,automatica,211,41000,gasolina,volkswagen,nao,19300
30112,carrinha,2000,manual,110,150400,diesel,outra,nao,2030
20099,kombi,2010,automatica,235,150200,diesel,bmw,nao,11520
27280,limousine,2001,automatica,326,150700,gasolina,bmw,sim,3060
66207,compacto,2016,manual,60,5100,gasolina,ford,nao,11520
95367,compacto,2000,manual,75,150900,gasolina,peugeot,sim,70
37968,kombi,2016,automatica,184,40500,diesel,outra,nao,30089
82753,limousine,2011,automatica,245,60000,diesel,bmw,nao,18090
67302,limousine,2006,manual,122,150100,diesel,bmw,nao,6250
14587,kombi,2003,manual,165,150000,gasolina,outra,nao,960
52606,limousine,2000,manual,204,150700,gasolina,volkswagen,nao,679
12056,kombi,2006,manual,136,150400,diesel,ford,nao,3240
11205,compacto,2001,manual,54,150900,gasolina,opel,nao,710
48914,kombi,2013,manual,140,125100,diesel,volkswagen,nao,11000
77277,carrinha,2007,manual,88,100800,gasolina,renault,nao,2539
47307,kombi,2008,manual,116,150400,diesel,audi,nao,4730
93155,cabrio,2005,manual,109,125300,gasolina,peugeot,nao,4270
10651,kombi,2007,manual,131,150000,diesel,ford,nao,2450
5322,kombi,2012,manual,110,80100,gasolina,outra,sim,3980
18827,compacto,2000,manual,75,150700,gasolina,outra,nao,400
30715,limousine,2000,manual,150,150300,gasolina,volkswagen,nao,3500
98277,compacto,2004,manual,101,150000,diesel,outra,sim,1940
25503,compacto,2008,manual,80,80900,gasolina,opel,nao,5590
33596,compacto,2000,manual,50,150000,gasolina,volkswagen,nao,1369
59840,compacto,2003,manual,75,150000,gasolina,outra,nao,1460
5045,coupe,2009,manual,150,151000,diesel,outra,nao,7040
33531,kombi,2001,manual,150,150600,gasolina,volkswagen,nao,3540
14096,compacto,2004,manual,75,60200,gasolina,opel,nao,3050
62806,carrinha,2000,manual,88,150500,diesel,volkswagen,sim,4480
17500,kombi,2011,automatica,160,101000,diesel,opel,nao,12540
92911,kombi,2009,manual,232,150500,diesel,audi,nao,12530
53723,carrinha,2006,manual,101,151000,diesel,opel,nao,3190
62513,limousine,2003,manual,82,151000,gasolina,mercedes_benz,nao,1500
57386,compacto,2013,manual,69,40500,gasolina,fiat,nao,5270
68461,compacto,2009,manual,69,125500,gasolina,ford,nao,3270
54526,limousine,2001,manual,116,150000,diesel,volkswagen,nao,1170
25326,kombi,2008,manual,177,150500,diesel,bmw,nao,8189
60758,coupe,2012,automatica,204,150800,diesel,audi,nao,24960
16842,kombi,2008,manual,140,150500,diesel,outra,nao,5690
54117,limousine,2004,manual,90,150400,gasolina,outra,nao,2910
54704,kombi,2009,manual,160,90200,gasolina,volkswagen,nao,9570
95179,compacto,2004,manual,58,125500,gasolina,renault,nao,1249
16304,limousine,2008,manual,120,101000,gasolina,outra,nao,8890
15466,kombi,2001,manual,74,150400,gasolina,renault,sim,10
70375,kombi,2005,manual,131,150700,diesel,volkswagen,nao,3500
95769,kombi,2006,manual,177,150900,diesel,bmw,nao,6850
69640,suv,2007,automatica,218,150600,diesel,outra,sim,8600
73958,limousine,2000,manual,116,150200,gasolina,volkswagen,nao,2020
83651,coupe,2007,manual,190,101000,gasolina,audi,nao,10820
48774,kombi,2002,manual,105,150500,gasolina,volkswagen,nao,2079
67198,carrinha,2006,manual,116,150300,gasolina,outra,nao,1240
56629,compacto,2010,manual,54,100100,gasolina,fiat,nao,2769
85260,coupe,2002,manual,170,150900,gasolina,bmw,sim,2540
74572,limousine,2011,manual,116,90500,diesel,bmw,nao,10080
38079,compacto,2001,manual,54,125400,gasolina,outra,nao,1470
30313,cabrio,2008,manual,109,100600,gasolina,outra,nao,5510
91051,kombi,2012,manual,122,80100,gasolina,outra,nao,11820
23606,carrinha,2012,automatica,179,125400,diesel,volkswagen,nao,29069
17977,limousine,2012,manual,83,50700,gasolina,volkswagen,nao,10340
47869,limousine,2003,automatica,143,151000,diesel,mercedes_benz,nao,4089
94652,kombi,2007,manual,150,150900,gasolina,bmw,nao,5870
32376,kombi,2006,manual,105,150200,gasolina,opel,nao,3230
3222,kombi,2004,manual,143,150500,diesel,mercedes_benz,nao,5510
54802,coupe,2011,automatica,184,150500,diesel,bmw,nao,16030
53010,cabrio,2004,automatica,168,150600,gasolina,mercedes_benz,nao,4320
81526,compacto,2003,manual,60,70600,gasolina,outra,sim,650
20837,limousine,2005,manual,131,150100,diesel,outra,nao,2159
17163,limousine,2004,manual,140,150700,gasolina,outra,nao,2609
30024,coupe,2005,manual,166,125600,gasolina,outra,nao,4620
37906,kombi,2008,manual,185,151000,diesel,outra,nao,13080
55303,compacto,2006,manual,75,125700,gasolina,renault,nao,3570
93525,limousine,2000,automatica,102,150000,gasolina,mercedes_benz,nao,1240
29239,compacto,2002,manual,60,150400,gasolina,volkswagen,sim,1000
90923,compacto,2007,manual,58,125900,gasolina,renault,nao,1630
22449,coupe,2004,manual,163,150000,outro,mercedes_benz,nao,8539
81217,cabrio,2012,automatica,239,90900,diesel,audi,nao,27970
82487,limousine,2002,automatica,130,150000,gasolina,audi,nao,5480
22814,compacto,2010,manual,58,70400,gasolina,renault,sim,2690
78717,kombi,2002,manual,140,150900,gasolina,outra,sim,2840
38940,compacto,2006,manual,75,150900,gasolina,renault,nao,2430
67223,limousine,2012,automatica,265,50800,diesel,mercedes_benz,nao,20000
33503,compacto,2014,manual,69,30600,gasolina,outra,nao,8059
38186,limousine,2009,manual,116,90400,gasolina,ford,nao,6059
34458,compacto,2002,manual,75,5500,diesel,ford,nao,329
66122,kombi,2009,manual,140,150900,diesel,audi,nao,7890
86430,kombi,2004,manual,109,150800,gasolina,peugeot,sim,860
81604,compacto,2008,manual,75,100100,gasolina,outra,nao,3020
54540,kombi,2004,manual,163,150600,diesel,audi,nao,4350
4331,kombi,2000,automatica,170,125700,gasolina,mercedes_benz,nao,2150
1101,kombi,2003,manual,155,125100,diesel,audi,nao,5290
73532,limousine,2015,manual,184,30900,diesel,bmw,nao,22020
75166,limousine,2009,manual,122,90800,gasolina,bmw,nao,9870
9389,kombi,2008,manual,150,150100,diesel,opel,nao,3850
80610,kombi,2000,manual,75,150700,gasolina,opel,sim,910
82393,limousine,2004,automatica,102,151000,gasolina,volkswagen,nao,3590
79837,cabrio,2001,manual,179,150900,gasolina,audi,nao,7060
93558,compacto,2014,manual,86,31000,gasolina,audi,nao,13470
8915,kombi,2013,automatica,143,40900,diesel,bmw,nao,23940
61218,cabrio,2006,manual,109,150500,gasolina,peugeot,nao,3410
68734,kombi,2000,manual,170,150900,gasolina,opel,nao,970
52019,suv,2012,manual,110,150700,diesel,outra,nao,9079
78017,compacto,2002,manual,60,150800,gasolina,volkswagen,nao,2310
67200,limousine,2000,manual,116,150400,gasolina,ford,nao,650
63079,compacto,2014,manual,75,40200,gasolina,volkswagen,nao,8550
25491,kombi,2009,manual,105,150900,gasolina,outra,nao,2810
18724,limousine,2010,manual,116,125600,diesel,bmw,nao,10640
80131,coupe,2000,automatica,136,151000,gasolina,mercedes_benz,sim,1181
16899,kombi,2011,manual,109,61000,gasolina,outra,nao,6850
60138,outro,2001,manual,105,151000,gasolina,bmw,nao,1410
84651,kombi,2014,manual,136,100800,diesel,outra,nao,495
3801,compacto,2007,manual,68,150900,diesel,outra,nao,3630
77772,kombi,2004,manual,344,150100,gasolina,audi,nao,10810
42981,carrinha,2002,manual,116,150700,diesel,ford,nao,2370
17704,carrinha,2007,automatica,174,150800,diesel,volkswagen,nao,12540
37744,suv,2009,manual,136,60100,diesel,ford,nao,8740
55126,suv,2007,automatica,224,150800,diesel,volkswagen,nao,9060
163,limousine,2001,manual,125,150000,gasolina,outra,nao,1210
32147,kombi,2008,manual,143,150400,diesel,audi,nao,8010
32191,kombi,2011,manual,143,151000,diesel,bmw,nao,13040
35971,carrinha,2004,manual,87,150200,diesel,fiat,nao,2960
8873,compacto,2010,manual,60,100100,gasolina,volkswagen,nao,5340
60804,limousine,2012,manual,105,80800,gasolina,volkswagen,sim,8540
82522,suv,2010,automatica,200,80300,gasolina,ford,nao,16050
27720,compacto,2013,automatica,61,50000,gasolina,outra,nao,5209
20150,kombi,2005,manual,177,150500,diesel,opel,nao,4260
95083,carrinha,2007,automatica,174,150200,diesel,volkswagen,sim,8908
87624,limousine,2006,manual,122,150000,diesel,bmw,nao,6060
70159,kombi,2001,manual,75,151000,gasolina,opel,nao,2039
87459,limousine,2000,manual,102,150000,gasolina,opel,sim,370
30569,compacto,2011,automatica,101,70700,gasolina,fiat,nao,7640
72913,kombi,2007,manual,180,150200,diesel,audi,nao,8760
